Event	ID	Name			Wwise Object Path	Notes
	315496366	mus_sol_syrian_Mesopotamian_folksong_VOC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\syrian\mus_sol_syrian_Mesopotamian_folksong_VOC_EB3E0685.wem	315496366.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_sol_syrian_Mesopotamian_folksong\mus_sol_syrian_Mesopotamian_folksong_VOC	
	318948272	21_The_Coronation_of_a_Naked_Emperor_90bpm_Bbmin_STRINGS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\21. The Coronation of the Naked Emperor\21_The_Coronation_of_a_Naked_Emperor_90bpm_Bbmin_STRINGS_2DFDE5D6.wem	318948272.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\21_The_Coronation_of_a_Naked_Emperor_90bpm_Bbmin\21_The_Coronation_of_a_Naked_Emperor_90bpm_Bbmin_STRINGS	
	319373767	01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_ashanti	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01D Genesis Sunrise\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_ashanti_EB3E0685.wem	319373767.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_ashanti\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_ashanti	
	320070811	20_Maiden_Voyage_60bpm_Amin_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\20. Maiden Voyage\20_Maiden_Voyage_60bpm_Amin_BRASS_2DFDE5D6.wem	320070811.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\20_Maiden_Voyage_60bpm_Amin\20_Maiden_Voyage_60bpm_Amin_BRASS	
	321223683	mus_handle_north_german_drawbars_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_drawbars\mus_handle_north_german_drawbars_04_2DFDE5D6.wem	321223683.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_drawbars_04\mus_handle_north_german_drawbars_04	
	323995012	18_A_Bargain_with_Beelzebub_120bpm_Dmin_SNARE_DR	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\18. A Bargain with Beelzebub\18_A_Bargain_with_Beelzebub_120bpm_Dmin_SNARE_DR_2DFDE5D6.wem	323995012.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\18_A_Bargain_with_Beelzebub_120bpm_Dmin\18_A_Bargain_with_Beelzebub_120bpm_Dmin_SNARE_DR	
	330323985	01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_WW	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01D Genesis Sunrise\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_WW_2DFDE5D6.wem	330323985.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_mainMenu\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj\01D_Overture_I_Genesis_Sunrise_65bpm_Cmaj_WW	
	330422089	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_B\mus_handle_aztec_grab_B_24_2DFDE5D6.wem	330422089.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_B_01\New Random Music Track	
	330897856	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_A\mus_handle_aztec_grab_A_06_2DFDE5D6.wem	330897856.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_A_01\New Random Music Track	
	331336428	02_Overture_II_The_Odyssey_105bpm_Dmin_culture	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\02. Overture (From Europa Universalis V) II. The Odyssey\02_Overture_II_The_Odyssey_105bpm_Dmin_north_german_MIX_EB3E0685.wem	331336428.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_mainMenu\02_Overture_II_Odyssey_105bpm_Dmin\02_Overture_II_The_Odyssey_105bpm_Dmin_culture	
	331850428	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_tunedrum_B\mus_handle_ashanti_tunedrum_B_02_2DFDE5D6.wem	331850428.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_tunedrum_B_01\New Random Music Track	
	332124900	mus_sol_iroquois_2_full_2mx	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\iroquois\mus_sol_iroquois_2_full_2mx_EB3E0685.wem	332124900.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\iroquois\mus_sol_iroquois_2_Akwesasne\mus_sol_iroquois_2_full_2mx	
	333305649	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_tunedrum_A\mus_handle_ashanti_tunedrum_A_04_2DFDE5D6.wem	333305649.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_tunedrum_A_01\New Random Music Track	
	336287410	16_Pain_is_Salvation_90bpm_Bbmin_ORGAN	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\16. Pain is Salvation\16_Pain_is_Salvation_90bpm_Bbmin_ORGAN_2DFDE5D6.wem	336287410.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\16 Pain_is_Salvation_90bpm_Bbmin_intro\16_Pain_is_Salvation_90bpm_Bbmin_ORGAN	
	337516501	mus_handle_chinese_grab_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_grab\mus_handle_chinese_grab_10_2DFDE5D6.wem	337516501.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_grab_01\mus_handle_chinese_grab_01	
	338038692	22_Battle_of_Breitenfeld_90bpm_Fmin_CYMBALS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\22. Battle of Breitenfeld\22_Battle_of_Breitenfeld_90bpm_Fmin_CYMBALS_2DFDE5D6.wem	338038692.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_war\22_Battle_of_Breitenfeld_90bpm_Fmin\22_Battle_of_Breitenfeld_90bpm_Fmin_CYMBALS	
	341881206	05_Conquer_or_Fall_80bpm_Dmin_STR_LO	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\05. Conquer or Fall\05_Conquer_or_Fall_80bpm_Dmin_STR_LO_2DFDE5D6.wem	341881206.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\05_Conquer_or_Fall_80bpm_Dmin\05_Conquer_or_Fall_80bpm_Dmin_STR_LO	
	343322492	mus_cue_neg_culture_E	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_neg_north_german\mus_cue_neg_north_german_E_EB3E0685.wem	343322492.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_E\mus_cue_neg_culture_E	
	344094204	mus_cue_neutral_core_Bb	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neutral_core\mus_cue_neutral_core_Bb_EB3E0685.wem	344094204.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_Bb\mus_cue_neutral_core_Bb	
	344679165	mus_cue_pos_north_german_E	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_pos_deccan\mus_cue_pos_deccan_E_EB3E0685.wem	344679165.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_E\mus_cue_pos_north_german_E	
	344870644	25_O_quam_gloriosum_90bpm_Emin_WW	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\25. O quam gloriousum\25_O_quam_gloriosum_90bpm_Emin_WW_2DFDE5D6.wem	344870644.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\25_O_quam_gloriousum_90bpm_Emin\25_O_quam_gloriosum_90bpm_Emin_WW	
	345283612	mus_cue_pos_north_german_G	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\syrian\mus_cue_pos_syrian\mus_cue_pos_syrian_G_EB3E0685.wem	345283612.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_G\mus_cue_pos_north_german_G	
	346855970	02_Overture_II_The_Odyssey_105bpm_Dmin_VOC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\02. Overture (From Europa Universalis V) II. The Odyssey\02_Overture_II_The_Odyssey_105bpm_Dmin_VOC_2DFDE5D6.wem	346855970.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_mainMenu\02_Overture_II_Odyssey_105bpm_Dmin\02_Overture_II_The_Odyssey_105bpm_Dmin_VOC	
	348362654	mus_cue_neu_culture_F	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_neu_north_german\mus_cue_neu_north_german_F_EB3E0685.wem	348362654.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_F\mus_cue_neu_culture_F	
	350568227	mus_impro_chinese_jester_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\chinese\mus_impro_chinese_jester_03_EB3E0685.wem	350568227.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_impro_chinese_jester_03\mus_impro_chinese_jester_03	
	351132576	13_Falalalan_106bpm_Dmin_Fmin_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\13. Falalalan\13_Falalalan_106bpm_Dmin_Fmin_BRASS_2DFDE5D6.wem	351132576.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\13_Falalalan_106bpm_Dmin_Fmin\13_Falalalan_106bpm_Dmin_Fmin_BRASS	
	351300383	mus_impro_north_german_for_the_lost_ones_70bpm	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\north_german\mus_impro_north_german_for_the_lost_ones_70bpm\mus_impro_north_german_for_the_lost_ones_70bpm_EB3E0685.wem	351300383.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_impro_north_german_for_the_lost_ones_70bpm\mus_impro_north_german_for_the_lost_ones_70bpm	
	351557935	07_Jester_Speaks_the_Truth_78bpm_Emin_WW_ENS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\07. Jester Speaks the Truth\07_Jester_Speaks_the_Truth_78bpm_Emin_WW_ENS_2DFDE5D6.wem	351557935.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\07_Jester_Speaks_the_Truth_78bpm_Emin\07_Jester_Speaks_the_Truth_78bpm_Emin_WW_ENS	
	355720262	mus_handle_deccan_pickup_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_deccan_pickup\mus_handle_deccan_pickup_01_2DFDE5D6.wem	355720262.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\decca\mus_handle_deccan_pickup_01\mus_handle_deccan_pickup_01	
	356042582	mus_handle_chinese_grab_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_grab\mus_handle_chinese_grab_05_2DFDE5D6.wem	356042582.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_grab_01\mus_handle_chinese_grab_01	
	358175861	mus_cue_pos_core_Bb	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_pos_core\mus_cue_pos_core_Bb_EB3E0685.wem	358175861.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\03_positive\mus_cue_pos_Bb\mus_cue_pos_core_Bb	
	358938213	13_Falalalan_106bpm_Dmin_Fmin_CYMBALS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\13. Falalalan\13_Falalalan_106bpm_Dmin_Fmin_CYMBALS_2DFDE5D6.wem	358938213.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\13_Falalalan_106bpm_Dmin_Fmin\13_Falalalan_106bpm_Dmin_Fmin_CYMBALS	
	359675130	mus_cue_neg_culture_G	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\syrian\mus_cue_neg_syrian\mus_cue_neg_syrian_G_EB3E0685.wem	359675130.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_G\mus_cue_neg_culture_G	
	359691553	18_A_Bargain_with_Beelzebub_120bpm_Dmin_LO_PERC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\18. A Bargain with Beelzebub\18_A_Bargain_with_Beelzebub_120bpm_Dmin_LO_PERC_2DFDE5D6.wem	359691553.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\18_A_Bargain_with_Beelzebub_120bpm_Dmin\18_A_Bargain_with_Beelzebub_120bpm_Dmin_LO_PERC	
	359907167	mus_impro_chinese_jester_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\chinese\mus_impro_chinese_jester_02_EB3E0685.wem	359907167.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_chinese\mus_impro_chinese_jester_01	
	360034277	14_A_Message_to_The_King_120bpm_Emin_LO_PERC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\14. A Message to the King\14_A_Message_to_The_King_120bpm_Emin_LO_PERC_2DFDE5D6.wem	360034277.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\14_A_Message_to_The_King_120bpm_Emin\14_A_Message_to_The_King_120bpm_Emin_LO_PERC	
	361093566	mus_handle_chinese_tune_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_chinese_tune\mus_handle_chinese_tune_07_2DFDE5D6.wem	361093566.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\chinese\mus_handle_chinese_tune_07\mus_handle_chinese_tune_07	
	361979296	mus_handle_deccan_tune_coarse_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_deccan_tune_coarse\mus_handle_deccan_tune_coarse_05_2DFDE5D6.wem	361979296.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\decca\mus_handle_deccan_tune_coarse_05\mus_handle_deccan_tune_coarse_05	
	362984216	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_aztec_grab_B\mus_handle_aztec_grab_B_16_2DFDE5D6.wem	362984216.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_handle_aztec_grab_B_01\New Random Music Track	
	363448880	mus_sol_aztec_1_full_2mx	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\aztec\mus_sol_aztec_1_full_2mx_EB3E0685.wem	363448880.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\aztec\mus_sol_aztec_Lyac\mus_sol_aztec_1_full_2mx	
	364249416	01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_iroquois_flute	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01A Genesis Stinger\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_iroquois_flute_EB3E0685.wem	364249416.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\loading_screen_cues\mus_cue_loading\mus_cue_loading_iroquois\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_iroquois_flute	
	368370977	02_Overture_II_The_Odyssey_105bpm_Dmin_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\02. Overture (From Europa Universalis V) II. The Odyssey\02_Overture_II_The_Odyssey_105bpm_Dmin_BRASS_2DFDE5D6.wem	368370977.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_mainMenu\02_Overture_II_Odyssey_105bpm_Dmin\02_Overture_II_The_Odyssey_105bpm_Dmin_BRASS	
	370259609	mus_impro_north_german_odyssey_longfree	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\96. Improvisations\north_german\mus_impro_north_german_odyssey_longfree\mus_impro_north_german_odyssey_longfree_EB3E0685.wem	370259609.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_impro_north_german_odyssey_longfree\mus_impro_north_german_odyssey_longfree	
	372908771	mus_handle_deccan_noise_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_deccan_noise\mus_handle_deccan_noise_17_2DFDE5D6.wem	372908771.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\decca\mus_handle_deccan_noise_01\mus_handle_deccan_noise_01	
	375793055	mus_cue_neg_core_E	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\00_core_stems\mus_cue_neg_core\mus_cue_neg_core_E_EB3E0685.wem	375793055.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_E\mus_cue_neg_core_E	
	379146264	01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01A Genesis Stinger\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_BRASS_2DFDE5D6.wem	379146264.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_logo\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_BRASS	
	379261280	mus_cue_neu_culture_B	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_neu_north_german\mus_cue_neu_north_german_B_EB3E0685.wem	379261280.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\02_neutral\mus_cue_neutral_B\mus_cue_neu_culture_B	
	384104794	19_The_Path_to_Potsdam_70bpm_Emin_GAMBA_LO	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\19. The Path to Potsdam\19_The_Path_to_Potsdam_70bpm_Emin_GAMBA_LO_2DFDE5D6.wem	384104794.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\DYNAMIC_MIX_TRACKS\19_The_Path_to_Potsdam_70bpm_Emin\19_The_Path_to_Potsdam_70bpm_Emin_GAMBA_LO	
	385924585	12_Lux_aeterna_80bpm_Fmaj_MIX	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\00. Full Mixes\12_Lux_aeterna_80bpm_Fmaj_MIX_2DFDE5D6.wem	385924585.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\FULL_MIX_TRACKS\12_Lux_aeterna_80bpm_Fmaj_MIX\12_Lux_aeterna_80bpm_Fmaj_MIX	
	388129838	mus_cue_neg_culture_B	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\deccan\mus_cue_neg_deccan\mus_cue_neg_deccan_B_EB3E0685.wem	388129838.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_B\mus_cue_neg_culture_B	
	389340727	01C_Overture_I_Genesis_Loop_65bpm_Cmaj_culture	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01C Genesis Loop\01C_Overture_I_Genesis_Loop_65bpm_Cmaj_iroquois_EB3E0685.wem	389340727.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_logo\01C_Overture_I_Genesis_Loop_65bpm_Cmaj\01C_Overture_I_Genesis_Loop_65bpm_Cmaj_culture	
	395272088	05_Conquer_or_Fall_80bpm_Dmin_BRASS	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\05. Conquer or Fall\05_Conquer_or_Fall_80bpm_Dmin_BRASS_2DFDE5D6.wem	395272088.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\05_Conquer_or_Fall_80bpm_Dmin\05_Conquer_or_Fall_80bpm_Dmin_BRASS	
	395547552	01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_LO_PERC	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\01. Overture (From Europa Universalis V) I. Genesis\01A Genesis Stinger\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_LO_PERC_2DFDE5D6.wem	395547552.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_logo\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj\01A_Overture_I_Genesis_Stinger_65bpm_Cmaj_LO_PERC	
	399036333	13_Falalalan_106bpm_Dmin_Fmin_SNARE_DR	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\13. Falalalan\13_Falalalan_106bpm_Dmin_Fmin_SNARE_DR_2DFDE5D6.wem	399036333.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\war_dichotomy\mus_peace\13_Falalalan_106bpm_Dmin_Fmin\13_Falalalan_106bpm_Dmin_Fmin_SNARE_DR	
	399964804	mus_sol_syrian_Semai_Nahawand	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\95. Soloist Tracks\syrian\mus_sol_syrian_Semai_Nahawand_EB3E0685.wem	399964804.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\syrian\mus_sol_syrian_Semai_Nahawand\mus_sol_syrian_Semai_Nahawand	
	401270963	mus_cue_neg_culture_B	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\99. Event Cues\north_german\mus_cue_neg_north_german\mus_cue_neg_north_german_B_EB3E0685.wem	401270963.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\event_cues\01_negative\mus_cue_neg_B\mus_cue_neg_culture_B	
	402776162	New Random Music Track	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_ashanti_tunedrum_B\mus_handle_ashanti_tunedrum_B_04_2DFDE5D6.wem	402776162.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\ashanti\mus_handle_ashanti_tunedrum_B_01\New Random Music Track	
	402886521	03_Royal_Court_Invitation_70bpm_Cmaj_MIX	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\00. Full Mixes\03_Royal_Court_Invitation_70bpm_Cmaj_MIX_2DFDE5D6.wem	402886521.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\FULL_MIX_TRACKS\03_Royal_Court_Invitation_70bpm_Cmaj_MIX\03_Royal_Court_Invitation_70bpm_Cmaj_MIX	
	408391675	mus_handle_north_german_drawbars_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\98. Handling\mus_handle_north_german_drawbars\mus_handle_north_german_drawbars_01_2DFDE5D6.wem	408391675.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\mus_inGame_dynamic\mus_soloists\northgerman\mus_handle_north_german_drawbars_01\mus_handle_north_german_drawbars_01	
	412812644	10_The_Black_Death_170bpm_Cmin_MIX	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\00. Full Mixes\10_The_Black_Death_170bpm_Cmin_MIX_2DFDE5D6.wem	412812644.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\FULL_MIX_TRACKS\10_The_Black_Death_170bpm_Cmin_MIX\10_The_Black_Death_170bpm_Cmin_MIX	
	414197735	26_Libera_me_Domine_65bpm_Emin_MIX	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Music\00. Full Mixes\26_Libera_me_Domine_65bpm_Emin_MIX_2DFDE5D6.wem	414197735.wem	\Interactive Music Hierarchy\Default Work Unit\mus_system_main\mus_system_type\FULL_MIX_TRACKS\26_Libera_me_Domine_65bpm_Emin_MIX\26_Libera_me_Domine_65bpm_Emin_MIX	
